,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
527653,1237953639286702080,991008167688581120,2020-03-12T04:08:42Z,HoffmanHopes,"#coronaviruspandemic #covid2019 #coronavirusupdate #maga #kag2020

JUST IN:

Number of US states now reporting coronavirus cases:

43

Plus the District of Columbia.

Increase of FIVE since yesterday: Arkansas, Delaware, New Mexico, North Dakota, Wyoming",Twitter Web App,,,,False,False,18347,0,,,,1225,1636,,2018-04-30T17:35:34Z,False,en
532068,1237960283580219392,991008167688581120,2020-03-12T04:35:06Z,HoffmanHopes,"#coronaviruspandemic #covid2019 #coronavirusupdate #maga #kag2020

ADD ANOTHER US STATE w/ CORONAVIRUS

Number now reporting cases:

44

Plus the District of Columbia.

Increase of SIX since yesterday: Arkansas, Delaware, Mississippi, New Mexico, North Dakota, Wyoming",Twitter Web App,,,,False,False,18347,0,,,,1225,1636,,2018-04-30T17:35:34Z,False,en
532661,1237961151197204481,3291650249,2020-03-12T04:38:33Z,BillyDPoker,"Might be time to give online poker a go. Blessed to live in Delaware where it’s legal and sharing liquidity with Jersey &amp; Nevada. Been a live player for the last 14 years but you gotta play the hand you’re dealt. Stay strong, be smart and we’ll live to play another day #Covid_19",Twitter for iPad,,,,False,False,864,0,,,,26,100,,2015-05-20T17:40:06Z,False,en
539693,1237971176372097025,32297356,2020-03-12T05:18:23Z,screamingparrot,@Delaware_DHSS Time is critical. Please call a state of emergency for DE  #COVIDー19 there are large oubreaks in neighboring states and a new #COVID19 case reported at university of Delaware today- this virus is spreading logarithmically - Prepare now! take action!,Twitter for iPhone,1.2377311298825544e+18,47356175.0,Delaware_DHSS,False,False,1458,0,,,,246,1237,,2009-04-17T03:59:08Z,False,en
617598,1238085098198708226,771230978954006528,2020-03-12T12:51:04Z,lynda_ferg,"@marcorubio @foxandfriends In the aftermath of the Oval Office clown, do not miss the real presidential address! 

Joe Biden 
March 12, 2020 
1 p.m.
Wilmington (Delaware)

#PresidentialAddress #TeamJoe #CoronavirusPandemic #TrumpSpeech #ByeByeTrump",Twitter for Android,1.2380761989803295e+18,15745368.0,marcorubio,False,False,6595,0,,,,78,231,,2016-09-01T06:19:28Z,False,en
626320,1238091802709831681,29703572,2020-03-12T13:17:43Z,mdtolliver,"#CoronavirusPandemic  CORONAVIRUS SYMPTOMS
#Fever #DryCough #ShortBreath #Fatigue #TestAvailability @Delawareblack https://t.co/lhX3tVeG1C",Twitter for iPhone,,,,False,False,3751,0,,,,625,1016,,2009-04-08T12:31:06Z,False,ca
653276,1238111037037174785,4903272413,2020-03-12T14:34:08Z,fineprintgirl,"#Delaware has it's first confirmed case of of the #Covid_19
It is a professor at the University of Delaware. https://t.co/Ck1nqsg85e",Twitter for Android,,,,False,False,8586,0,,,,6792,6057,,2016-02-13T01:40:30Z,False,en
655700,1238112696320561153,799652508771766274,2020-03-12T14:40:44Z,Judson_Bennett,Delaware Department of Correction suspends visitations due to COVID-19 precautions https://t.co/PferUGgExp #coronavirus #CoronaVirusUpdate #Corona #Delaware #COVD19 #Covid_19 #CoronaVirusUpdate #CoronavirusPandemic,Twitter Web App,,,,False,False,190,1,,,,45,238,,2016-11-18T16:36:29Z,False,en
656140,1238113000176914433,799652508771766274,2020-03-12T14:41:56Z,Judson_Bennett,Delaware Legislative leaders monitor virus concerns as session resumes soon https://t.co/a6ImUgxJna #coronavirus #CoronaVirusUpdate #Corona #Delaware #COVD19 #Covid_19 #CoronaVirusUpdate #CoronavirusPandemic,Twitter Web App,,,,False,False,190,0,,,,45,238,,2016-11-18T16:36:29Z,False,en
661854,1238116750677422082,29703572,2020-03-12T14:56:51Z,mdtolliver,"#Covid_19 CORONAVIRUS SYMPTOMS
#Fever #DryCough #ShortBreath #Fatigue #TestAvailabilityFAILURE @Delawareblack https://t.co/iUxFQQDpYF",Twitter for iPhone,,,,False,False,3752,0,,,,625,1016,,2009-04-08T12:31:06Z,False,ca
675765,1238124919965257728,1144617826533171202,2020-03-12T15:29:18Z,Dustooon,Ran away from Delaware to Miami to run away with the fair just to go straight back 🌴☀️🌆↪️ #CoronavirusPandemic,Twitter for Android,,,,False,False,14,0,,,,7,19,,2019-06-28T14:45:30Z,False,en
678387,1238126450449895424,819551171354431489,2020-03-12T15:35:23Z,tough_schmidt_,"Breaking: 3 more presumptive cases of the novel coronavirus disease COVID-19 have been confirmed in Delaware, according to public health officials. All are under age 30 and associated with the University of Delaware. @DelawarePublic #netde #Covid_19 #coronavirus",Twitter Web App,,,,False,False,2111,4,,,,369,1084,,2017-01-12T14:26:40Z,False,en
731138,1238152688501698570,991008167688581120,2020-03-12T17:19:39Z,HoffmanHopes,"#coronaviruspandemic #coronavirusupdate #maga #kag2020

Number of US states now reporting coronavirus cases:

45

Plus the District of Columbia.

Increase of SEVEN in two days: Arkansas, Delaware, Maine, Mississippi, New Mexico, North Dakota, Wyoming",Twitter Web App,,,,False,False,18347,1,,,,1225,1636,,2018-04-30T17:35:34Z,False,en
737281,1238155433723994114,23458411,2020-03-12T17:30:33Z,francie57,Since yesterday Delaware has 4 cases of #Covid_19 #CoronaVirusUpdate,Twitter for Android,,,,False,False,76608,0,US,"Riverview, DE",city,2824,1824,,2009-03-09T16:53:29Z,False,en
738667,1238156042502103050,133615938,2020-03-12T17:32:59Z,Rotankwot,"@ARISEtv has a live feed from  Wilmington, Delaware where Democratic frontrunner @JoeBiden is speaking live to the Press about the #CoronavirusPandemic 

DSTV 416 GoTV 44",Twitter for Android,,1087778780.0,ARISEtv,False,False,1049,0,,,,5759,2407,,2010-04-16T06:39:25Z,False,en
749495,1238160696178868232,201827325,2020-03-12T17:51:28Z,MarkEichmann,#BREAKING: Delaware General Assembly postpones legislative session which was supposed to restart in Dover on Tuesday. #netDE @DEHouseDems @DEHouseMinority @DESenateDems @DESenateGOP #CoronavirusPandemic @WHYYNews,Twitter Web App,,,,False,False,947,2,,,,2756,1014,,2010-10-12T18:18:13Z,False,en
759026,1238165163515273217,1050835476339404803,2020-03-12T18:09:13Z,shaneandmisty,#BreakingNews Delaware up to 4 cases of #CoronavirusPandemic now. Keep an eye on this one. Newark DE could become the next Westchester Co. All cases tied to one professor https://t.co/RUdlKSfNoz,Twitter for Android,,,,False,False,1278,1,,,,152,85,,2018-10-12T19:47:55Z,False,en
767307,1238169068554850304,124091966,2020-03-12T18:24:44Z,S__u__n__Shine,"#CoronaVirusUpdates

(...cont)
New cases in the United States include:
- 3 new in Delaware, for a total of 4
(cont...)

#CoronavirusPandemic
#coronavirus
#COVID2019

https://t.co/aChLYIIjiY",Twitter for Android,1.2381690658747635e+18,124091966.0,S__u__n__Shine,False,False,26440,0,,,,2875,144,,2010-03-18T06:47:03Z,False,en
788675,1238178756231073794,2149769419,2020-03-12T19:03:14Z,epaphotos,"Democratic presidential candidate Joe Biden speaks about the coronavirus in Wilmington, Delaware, USA. The US has topped 1,000 confirmed cases of coronavirus Covid-19. 📷 epa-efe / Tracie Van Auken 

#Biden #CoronavirusOutbreak #Coronavirus #Covid19 #2019nCoV #pandemic #epaphotos https://t.co/IK8cqay5MC",Hootsuite Inc.,,,,False,False,592,0,,,,3598,442,,2013-10-22T21:48:30Z,False,en
821428,1238190240642277383,1749344156,2020-03-12T19:48:52Z,chriswwriter,"We're saved! Crazy uncle Joe is going to physically fight the virus Delaware style!
#CoronavirusPandemic #Trump2020 https://t.co/n3bDwaeWzL",Twitter Web App,,,,False,False,2532,0,,,,2413,4008,,2013-09-07T14:28:13Z,False,en
838322,1238197015571566592,201827325,2020-03-12T20:15:47Z,MarkEichmann,Delaware in a State of Emergency starting Friday morning. The declaration from Gov. @JohnCarneyDE directs the Delaware National Guard “to take precautionary and responsive actions to assist with Delaware’s response.’’ https://t.co/uFZfdrfgI4 @WHYYNews #CoronavirusPandemic,Twitter Web App,,,,False,False,947,0,,,,2756,1014,,2010-10-12T18:18:13Z,False,en
846183,1238200094081630211,164531477,2020-03-12T20:28:01Z,groc3392,@delawareonline close schools! This is crazy! #CoronavirusPandemic,Twitter for Android,,14307764.0,delawareonline,False,False,1325,0,,,,225,1560,,2010-07-09T03:01:50Z,False,en
848837,1238201075292950528,201827325,2020-03-12T20:31:55Z,MarkEichmann,"Delaware state of emergency does not call for school closures, but Maryland just announced public schools will be closed all next week. More on Delaware's reaction to #CoronavirusPandemic from @WHYYNews here:https://t.co/uFZfdrfgI4",Twitter Web App,,,,False,False,947,0,,,,2756,1014,,2010-10-12T18:18:13Z,False,en
874889,1238211996987936768,22481746,2020-03-12T21:15:19Z,MeganMompher,"@wsyx6 Delaware, Ohio is loosing their minds. Line at @kroger extending the whole store #CoronavirusPandemic https://t.co/8uP80MwQ2s",Twitter for iPhone,,33517296.0,wsyx6,False,False,532,2,,,,76,879,,2009-03-02T13:06:29Z,False,en
874948,1238212027514003457,156875182,2020-03-12T21:15:26Z,mlang68,One thing the #CoronavirusPandemic can’t stop is the naming of all-state basketball teams in Delaware. Those come out next Friday. #delhs,Twitter for iPhone,,,,False,False,8975,1,,,,1315,203,,2010-06-18T05:11:35Z,False,en
875999,1238212535058391040,31203459,2020-03-12T21:17:27Z,olivieromahony,"A Wilmington, Delaware, où @JoeBiden est chez lui (la gare de la ville est à son nom et il y a plein de livres anti-trump dans le café) où il a proposé son plan anti-Coronavirus, attaquant sans le nommer Trump. #CoronavirusPandemic #COVID19 https://t.co/CrtrbIABMB",Twitter for iPhone,,,,False,False,849,1,,,,3116,914,,2009-04-14T19:32:25Z,True,fr
881212,1238215055050780672,22481746,2020-03-12T21:27:28Z,MeganMompher,"@FoxNews in Delaware, Ohio. 100+ people in line. #CoronavirusPandemic https://t.co/MRSKxNvIog",Twitter for iPhone,,1367531.0,FoxNews,False,False,532,1,US,Kroger,poi,76,879,,2009-03-02T13:06:29Z,False,en
900125,1238224365189238786,1581984331,2020-03-12T22:04:28Z,berger_mcneil,"“I think this is how the people feel in the movies right before the zombies come” - my husband, re: #Covid_19 @delawaredan2",Twitter for iPhone,,,,False,False,10540,0,,,,396,1131,,2013-07-10T02:07:27Z,False,en
904393,1238226566305513473,155100077,2020-03-12T22:13:13Z,UpstateAdamL,"Confirmed Cases of Novel #Coronavirus (#Covid_19)
New York State
As of March 12, 2020 4:00pm

Additional counties with confirmed cases: Albany, Broome, Delaware, Dutchess, Herkimer, Monroe, and Orange https://t.co/ODOe9l6qmq",Twitter Web App,1.2379236255813263e+18,155100077.0,UpstateAdamL,False,False,651,0,,,,27,64,,2010-06-13T03:37:14Z,False,en
912537,1238230748093710337,817154511030616066,2020-03-12T22:29:50Z,VillanRNU,#Delaware declares state of emergency due to #CoronavirusPandemic https://t.co/Zi6jR2kFa8,Twitter for Android,,,,False,False,325,1,,,,815,1698,,2017-01-05T23:43:12Z,False,en
918436,1238233684026818560,4789255126,2020-03-12T22:41:30Z,JoGonx,"So, I live in Delaware. We have 3 cases of coronavirus. I went to the store to do my weekly shopping and it was utter madness. I have not seen crowds like I saw today even before blizzards. The meats we're mostly gone especially the chicken. The frozen veggies we're #Covid_19",Twitter for Android,,,,False,False,80688,4,,,,1205,3316,,2016-01-13T00:38:54Z,False,en
929063,1238239104900333569,345389360,2020-03-12T23:03:02Z,SpittleEnraged,Just had to cancel a hotel reservation at the Springhill Suites in Newark Delaware b/c youth hockey tournament got cancelled. They are charging for 1 night + tax. Outrageous. (The young lady who answered the phone was very sweet however).  #Marriott #CoronavirusPandemic,Twitter for iPhone,,,,False,False,20532,0,,,,63,1024,,2011-07-30T14:28:18Z,False,en
937271,1238243686095507465,1185766026790592512,2020-03-12T23:21:14Z,NYCsporty,Delaware State/Morgan State MEAC Women's basketball tournament last sporting highlights on ESPN for what could be a while...#CoronavirusPandemic https://t.co/dUxcPZKXhT,Clippit,,,,False,False,1273,0,,,,44,123,,2019-10-20T03:54:09Z,False,en
939297,1238244474632974346,1014883493938171904,2020-03-12T23:24:22Z,mildraingames,"Whelp, 2 confirmed cases and 20 presumptive cases of #Covid_19 in my state. Well, fuck you, Delaware. That's where it looks like it's coming from",Twitter Web App,,,,False,False,31286,0,,,,116,387,,2018-07-05T14:47:35Z,False,en
941164,1238245193264041986,867245708,2020-03-12T23:27:14Z,salrich01,Delaware Valley Ministerium (Allegheny East Conference) met today and discussed plans for having joint online services in likelihood of churches closing for a few weeks. Cautionary measures necessary to protect our people. #coronavirus #Covid_19,Twitter for iPhone,,,,False,False,547,1,,,,633,527,,2012-10-08T01:41:53Z,False,en
942396,1238245664481579008,538369738,2020-03-12T23:29:06Z,DHIN_HIE,"The Delaware Division of Public Health (DPH) is providing an update on the number of individuals currently being tested for #coronavirus disease 2019 (COVID-19). #covid19 #coronavirusdelaware @Delaware_DHSS 

https://t.co/tXk2rk6nEh",Twitter Web App,,,,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
942397,1238245665567903746,538369738,2020-03-12T23:29:06Z,DHIN_HIE,"In Delaware, DPH is currently monitoring 35 individuals. A total of 44 individuals have been tested for COVID-19, including 4 individuals who tested positive for the disease. #covid19 #coronavirusdelaware #coronavirus @Delaware_DHSS",Twitter Web App,1.238245664481579e+18,538369738.0,DHIN_HIE,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
942400,1238245666532601856,538369738,2020-03-12T23:29:07Z,DHIN_HIE,"In Delaware, a total of 30 tests returned negative results, and 10 persons under investigation are awaiting test results. #covid19 #coronavirusdelaware #coronavirus @Delaware_DHSS",Twitter Web App,1.2382456655679037e+18,538369738.0,DHIN_HIE,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
942404,1238245667375665153,538369738,2020-03-12T23:29:07Z,DHIN_HIE,Please visit https://t.co/rAoBR80JFq for the latest on Delaware's response to #Coronavirus #coronavirusdelaware #coronavirus @Delaware_DHSS https://t.co/ouwgPlQ8Ai,Twitter Web App,1.2382456665326019e+18,538369738.0,DHIN_HIE,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
942410,1238245668952694786,538369738,2020-03-12T23:29:07Z,DHIN_HIE,Delawareans can also call (866) 408-1899 or email dphcall@delaware.gov with questions about #coronavirus in the First State. #coronavirusdelaware https://t.co/O0WqUdbKgW,Twitter Web App,1.2382456673756652e+18,538369738.0,DHIN_HIE,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
942412,1238245671280480256,538369738,2020-03-12T23:29:08Z,DHIN_HIE,For the latest information on Delaware's response to #coronavirus visit https://t.co/rAoBR80JFq https://t.co/elIBTLEXk2,Twitter Web App,1.2382456689526948e+18,538369738.0,DHIN_HIE,False,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
963248,1238254509048152065,977657825668288513,2020-03-13T00:04:15Z,catheri43596247,#stateofemergency in Delaware- sent hubby out for supplies and this is what he got 🤷🏼‍♀️🤔#Covid_19 https://t.co/soMenHaST9,Twitter for iPhone,,,,False,False,8073,0,,,,410,526,,2018-03-24T21:26:04Z,False,en
965335,1238255456285589504,2348089175,2020-03-13T00:08:01Z,RobDeMasi,"With the global health crisis of the #coronavirus, we are dedicated to following the recommendations made by way of the @Delaware_DHSS &amp; Governor @JohnCarneyDE’s State of Emergency plan. As such, this event has transitioned to a virtual 5k! Donate at https://t.co/8LwJ5xDOHz!💪🏃",Twitter for iPhone,,,,False,False,8219,1,,,,1705,175,,2014-02-17T05:59:18Z,False,en
967267,1238256300682883073,538369738,2020-03-13T00:11:22Z,DHIN_HIE,"@JohnCarneyDE's emergency declaration WILL NOT:

1. Require schools or businesses to close their facilities;
2. Implement any driving restrictions in Delaware;
3. Close state office buildings.

#CoronavirusDelaware #Coronavirus #COVID19 @Delaware_DHSS @DrKaraWalker https://t.co/YuPQGdbbQD",Sprout Social,,237770636.0,JohnCarneyDE,True,False,1899,0,,,,2278,2744,,2012-03-27T18:09:02Z,False,en
969589,1238257352794652674,14221917,2020-03-13T00:15:33Z,PhillyInquirer,"Montgomery County has publicized details about its #coronavirus patients, including the towns they live in. But in other counties, including Delaware County, the state is withholding that information, even from local officials. What gives? https://t.co/fTV89tqUT4",SocialFlow,,,,False,False,605,12,,,,397604,1606,,2008-03-26T01:57:54Z,True,en
970420,1238257728549765120,161806132,2020-03-13T00:17:02Z,FANalyst1,"When Morgan State vs Delaware State MEAC women’s hoops leads the national sports coverage #coronavirus ...

#HBCU 
#whateverittakes",Twitter for iPhone,,,,False,False,7130,0,,,,1652,1881,,2010-07-01T20:50:01Z,False,en
975536,1238260012633542657,1184351277200957442,2020-03-13T00:26:07Z,SalemJakes,Delaware is the 20th US state to declare a state of emergency due to the #coronavirus.,Twitter Web App,,,,False,False,2761,2,,,,1180,2483,,2019-10-16T06:12:46Z,False,en
977125,1238260726915051520,106256843,2020-03-13T00:28:57Z,FishingKev,"Meanwhile #Delaware joins the #coronavirus party! 

#BeSmart https://t.co/Lq0TwsFpl6",Twitter Web App,,,,True,False,7093,0,,,,1743,2503,,2010-01-19T00:21:05Z,False,en
